"filename", "language", "Markdown", "YAML", "XML", "Java Properties", "Java", "JSON", "PostCSS", "Shell Script", "Batch", "C#", "HTML", "comment", "blank", "total"
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\LogContentItem.java", "Java", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 21, 11, 68
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\LogLevel.java", "Java", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 23, 6, 59
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\LogListView.java", "Java", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 23, 8, 88
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\LogMessage.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 23, 6, 41
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\LogPane.java", "Java", 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 30, 14, 115
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\LogPaneToolbar.java", "Java", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 23, 8, 90
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\log\MaxLogRowsChangedEvent.java", "Java", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 25, 2, 30
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\news\News.java", "Java", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 23, 9, 85
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\news\NewsPanel.java", "Java", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 23, 9, 76
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\CheckForUpdatesButton.java", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 24, 5, 44
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceAppearencePane.java", "Java", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 23, 13, 90
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceBehaviorPane.java", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 23, 9, 66
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceBrowsableDirectoryField.java", "Java", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 23, 6, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceBrowsableFileField.java", "Java", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 23, 7, 50
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceCheckBox.java", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 23, 7, 53
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceComboBox.java", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 24, 6, 52
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceConfig.java", "Java", 0, 0, 0, 0, 296, 0, 0, 0, 0, 0, 0, 24, 28, 348
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceContentItem.java", "Java", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 21, 12, 75
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceIntTextField.java", "Java", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 23, 8, 58
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceOutputPane.java", "Java", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 23, 13, 97
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferencePane.java", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 24, 6, 64
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferencePrefixField.java", "Java", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 21, 6, 51
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceRadioButton.java", "Java", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 23, 7, 55
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceSetterOnValidState.java", "Java", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 22, 9, 63
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\preference\PreferenceWorkspacePane.java", "Java", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 24, 8, 89
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\workspace\WorkspaceMenu.java", "Java", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 23, 14, 110
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\content\workspace\WorkspaceMenuItem.java", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 23, 6, 44
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\AddSubdirectoriesConfirmationDialog.java", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 24, 6, 43
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\ClearToolConfirmationDialog.java", "Java", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 30, 5, 55
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\ClearToolConfirmationDialogController.java", "Java", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 22, 7, 54
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\ConfirmationDialog.java", "Java", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 23, 14, 110
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\ConfirmationDialogContent.java", "Java", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 23, 7, 56
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\CreateOutputDirectoryConfirmationDialog.java", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 23, 6, 43
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\CreateOutputDirectoryDialogController.java", "Java", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 24, 9, 65
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\DialogStyle.java", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 23, 5, 41
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\LenientExecutionConfirmationDialog.java", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 24, 4, 41
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\LenientTaskExecutionDialogController.java", "Java", 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 24, 9, 70
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\OpenWithDialog.java", "Java", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 23, 19, 139
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\OpenWithDialogController.java", "Java", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 23, 7, 52
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\OverwriteConfirmationDialog.java", "Java", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 28, 17, 133
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\OverwriteDialogController.java", "Java", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 24, 15, 122
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\SaveWorkspaceConfirmationDialog.java", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 23, 3, 39
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dialog\SaveWorkspaceConfirmationDialogController.java", "Java", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 21, 7, 51
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\dnd\FilesDropController.java", "Java", 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 24, 13, 122
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\info\BaseInfoTab.java", "Java", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 24, 8, 75
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\info\InfoPane.java", "Java", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 24, 4, 39
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\info\InfoStage.java", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 24, 7, 60
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\info\InfoStageController.java", "Java", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 23, 10, 62
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\info\KeywordsTab.java", "Java", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 24, 7, 84
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\info\SummaryTab.java", "Java", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 24, 11, 128
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\notification\Notification.java", "Java", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 24, 11, 95
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\notification\NotificationsContainer.java", "Java", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 24, 10, 82
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\notification\NotificationsController.java", "Java", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 23, 26, 195
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\notification\RemoveNotificationRequest.java", "Java", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 23, 4, 34
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\ExitButton.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 23, 6, 46
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\ExpandButton.java", "Java", 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 23, 6, 62
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\LogButton.java", "Java", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 23, 6, 56
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\NewsButton.java", "Java", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 23, 6, 63
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\Selectable.java", "Java", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 28, 5, 39
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\SelectableSidebarButton.java", "Java", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 34, 14, 102
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\SelectableSidebarButtonWithNotification.java", "Java", 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 23, 8, 52
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\SidebarButton.java", "Java", 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 23, 10, 78
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\SidebarButtonWithNotification.java", "Java", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 30, 11, 96
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\SidebarNotificationType.java", "Java", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 21, 4, 38
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\ToolSelectableSidebarButton.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 24, 10, 69
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\ToolsButtons.java", "Java", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 21, 15, 138
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\VerticalSidebar.java", "Java", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 23, 13, 133
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\components\sidebar\WorkspaceButton.java", "Java", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 23, 5, 45
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\configuration\PdfsamConfig.java", "Java", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 21, 11, 98
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\configuration\PersistenceConfig.java", "Java", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 21, 9, 82
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\configuration\ServicesConfig.java", "Java", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 21, 13, 106
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\io\NativeOpenFileController.java", "Java", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 23, 8, 61
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\io\NativeOpenUrlController.java", "Java", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 22, 9, 83
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\sound\PlaySoundController.java", "Java", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 23, 8, 69
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\main\java\org\pdfsam\gui\theme\Themes.java", "Java", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 33, 11, 86
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\AppContentControllerTest.java", "Java", 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 18, 18, 158
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\InputPdfArgumentsControllerTest.java", "Java", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 21, 13, 100
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\RunAcceleratorControllerTest.java", "Java", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 18, 8, 75
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\TestCycles.java", "Java", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 21, 5, 38
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\WindowStatusControllerTest.java", "Java", 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 22, 10, 90
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\about\AboutPaneTest.java", "Java", 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 21, 20, 184
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\home\HomePaneTest.java", "Java", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 18, 2, 23
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\home\ToolsHomeTileTest.java", "Java", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 21, 8, 78
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\log\LogLevelTest.java", "Java", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 22, 5, 41
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\log\LogListViewTest.java", "Java", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 22, 8, 81
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\log\LogMessageTest.java", "Java", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 22, 6, 43
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\log\LogPaneTest.java", "Java", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 21, 13, 100
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\log\LogPaneToolbarTest.java", "Java", 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 18, 12, 118
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\CheckForUpdatesButtonTest.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 21, 8, 64
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceAppearencePaneTest.java", "Java", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 21, 8, 97
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceBrowsableDirectoryFieldTest.java", "Java", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 21, 12, 99
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceBrowsableFileFieldTest.java", "Java", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 22, 13, 103
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceCheckBoxTest.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 21, 7, 63
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceComboBoxTest.java", "Java", 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 21, 10, 86
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceIntTextFieldTest.java", "Java", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 21, 10, 84
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceOutputPaneTest.java", "Java", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 21, 12, 109
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferencePaneTest.java", "Java", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 21, 11, 102
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferencePrefixFieldTest.java", "Java", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 18, 7, 63
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceRadioButtonTest.java", "Java", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 21, 7, 63
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\preference\PreferenceSetterOnValidStateTest.java", "Java", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 21, 7, 58
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\workspace\MenuConfig.java", "Java", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 21, 7, 47
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\content\workspace\WorkspaceMenuTest.java", "Java", 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 21, 11, 110
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\ClearToolConfirmationDialogControllerTest.java", "Java", 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 22, 12, 123
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\ClearToolConfirmationDialogTest.java", "Java", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 21, 13, 115
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\ConfirmationDialogContentTest.java", "Java", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 21, 8, 57
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\CreateOutputDirectoryConfirmationDialogTest.java", "Java", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 21, 11, 91
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\CreateOutputDirectoryDialogControllerTest.java", "Java", 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 22, 11, 90
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\LenientExecutionConfirmationDialogTest.java", "Java", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 21, 10, 90
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\LenientTaskExecutionDialogControllerTest.java", "Java", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 21, 13, 132
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\OpenWithDialogControllerTest.java", "Java", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 21, 9, 86
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\OpenWithDialogTest.java", "Java", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 21, 9, 96
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\OverwriteConfirmationDialogTest.java", "Java", 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 21, 14, 121
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\OverwriteDialogControllerTest.java", "Java", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 21, 11, 104
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dialog\OverwriteDialogControllerUITest.java", "Java", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 21, 12, 127
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\dnd\FilesDropControllerTest.java", "Java", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 21, 20, 167
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\info\InfoStageTest.java", "Java", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 21, 13, 100
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\info\KeywordsTabTest.java", "Java", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 22, 8, 82
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\info\SummaryTabTest.java", "Java", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 21, 10, 121
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\notification\NotificationsContainerTest.java", "Java", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 22, 7, 56
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\notification\NotificationsControllerTest.java", "Java", 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 22, 18, 159
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\notification\RemoveNotificationRequestTest.java", "Java", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 21, 5, 35
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\ExpandButtonTest.java", "Java", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 21, 8, 65
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\LogButtonTest.java", "Java", 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 18, 9, 88
"d:\UCI MSWE\261P\pdfsam\pdfsam-gui\src\test\java\org\pdfsam\gui\components\sidebar\NewsButtonTest.java", "Java", 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 18, 12, 102
